Execution,Algorithm,Workflow,Hosts,Best ENERGY,Mean ENERGY,Min ENERGY,Max ENERGY,Best MAKESPAN,Mean MAKESPAN,Min MAKESPAN,Max MAKESPAN
soykb-chameleon-10fastq-10ch-001-hosts-2-multi-makespan-mono,multi-makespan-mono,soykb-chameleon-10fastq-10ch-001,2,3233582.102418,3348453.590464,3233582.102418,3444599.892273,7110.002378,7118.187792,7110.002378,7143.546407
soykb-chameleon-10fastq-10ch-001-hosts-4-multi-makespan-mono,multi-makespan-mono,soykb-chameleon-10fastq-10ch-001,4,3681941.187825,3755642.474074,3681941.187825,3888522.749429,4867.485207,4946.958549,4867.485207,5010.468611
soykb-chameleon-10fastq-10ch-001-hosts-8-multi-makespan-mono,multi-makespan-mono,soykb-chameleon-10fastq-10ch-001,8,4278302.544330,4446279.475417,4278302.544330,4587076.890603,3808.413298,3843.548850,3808.413298,3888.401328
soykb-chameleon-10fastq-10ch-001-hosts-16-multi-makespan-mono,multi-makespan-mono,soykb-chameleon-10fastq-10ch-001,16,5866297.558748,5981644.806150,5866297.558748,6078438.327437,3270.682017,3305.179834,3270.682017,3330.300306
soykb-chameleon-10fastq-20ch-001-hosts-2-multi-makespan-mono,multi-makespan-mono,soykb-chameleon-10fastq-20ch-001,2,6878937.595259,7020600.410455,6878937.595259,7182054.861884,16217.363259,16474.520904,16217.363259,16772.453453
soykb-chameleon-10fastq-20ch-001-hosts-4-multi-makespan-mono,multi-makespan-mono,soykb-chameleon-10fastq-20ch-001,4,7932872.145176,8063116.138352,7932872.145176,8303424.136217,11896.689859,12046.726496,11896.689859,12206.035082
soykb-chameleon-10fastq-20ch-001-hosts-8-multi-makespan-mono,multi-makespan-mono,soykb-chameleon-10fastq-20ch-001,8,10001792.647591,10103343.254638,10001792.647591,10193041.671843,9760.067685,9835.135597,9760.067685,9903.524873
soykb-chameleon-10fastq-20ch-001-hosts-16-multi-makespan-mono,multi-makespan-mono,soykb-chameleon-10fastq-20ch-001,16,13836899.430599,14234582.216828,13836899.430599,14398068.656306,8700.173942,8735.961409,8700.173942,8771.723346
soykb-chameleon-30fastq-10ch-001-hosts-2-multi-makespan-mono,multi-makespan-mono,soykb-chameleon-30fastq-10ch-001,2,9944562.649196,10220925.891350,9944562.649196,10389605.901014,21523.410888,21747.169543,21523.410888,21996.982898
soykb-chameleon-30fastq-10ch-001-hosts-4-multi-makespan-mono,multi-makespan-mono,soykb-chameleon-30fastq-10ch-001,4,10849795.174543,11032589.700734,10849795.174543,11208572.542144,14228.506885,14353.836902,14228.506885,14454.407787
soykb-chameleon-30fastq-10ch-001-hosts-8-multi-makespan-mono,multi-makespan-mono,soykb-chameleon-30fastq-10ch-001,8,12818637.787729,12972170.550562,12818637.787729,13107982.889120,10498.260673,10580.012024,10498.260673,10648.106784
soykb-chameleon-30fastq-10ch-001-hosts-16-multi-makespan-mono,multi-makespan-mono,soykb-chameleon-30fastq-10ch-001,16,16476021.966071,16686920.924667,16476021.966071,16829773.736361,8715.903726,8752.019604,8715.903726,8781.941162
soykb-chameleon-40fastq-20ch-001-hosts-2-multi-makespan-mono,multi-makespan-mono,soykb-chameleon-40fastq-20ch-001,2,26560961.898233,26794290.873924,26560961.898233,27110538.342947,63794.768060,64077.657343,63794.768060,64990.336089
soykb-chameleon-40fastq-20ch-001-hosts-4-multi-makespan-mono,multi-makespan-mono,soykb-chameleon-40fastq-20ch-001,4,30867381.191594,31097807.859399,30867381.191594,31313329.741657,48123.733890,48441.789061,48123.733890,48650.227432
soykb-chameleon-40fastq-20ch-001-hosts-8-multi-makespan-mono,multi-makespan-mono,soykb-chameleon-40fastq-20ch-001,8,39441667.111753,39788612.422373,39441667.111753,40101277.704440,40183.781896,40273.055360,40183.781896,40527.464086
soykb-chameleon-40fastq-20ch-001-hosts-16-multi-makespan-mono,multi-makespan-mono,soykb-chameleon-40fastq-20ch-001,16,56732368.998209,57258846.373666,56732368.998209,57593227.899231,36015.948231,36190.800101,36015.948231,36264.720295
srasearch-chameleon-10a-005-hosts-2-multi-makespan-mono,multi-makespan-mono,srasearch-chameleon-10a-005,2,1211372.315172,1420882.245431,1211372.315172,1573822.601364,3552.479799,3557.544743,3552.479799,3563.942250
srasearch-chameleon-10a-005-hosts-4-multi-makespan-mono,multi-makespan-mono,srasearch-chameleon-10a-005,4,1389760.153641,1461319.487041,1389760.153641,1529481.617030,1793.992626,1798.918838,1793.992626,1804.077740
srasearch-chameleon-10a-005-hosts-8-multi-makespan-mono,multi-makespan-mono,srasearch-chameleon-10a-005,8,1452253.949764,1533332.648261,1452253.949764,1629218.190223,967.871404,967.871405,967.871404,967.871406
srasearch-chameleon-10a-005-hosts-16-multi-makespan-mono,multi-makespan-mono,srasearch-chameleon-10a-005,16,1667766.826517,1848349.178390,1667766.826517,1970067.565526,861.235331,861.235331,861.235331,861.235331
srasearch-chameleon-20a-003-hosts-2-multi-makespan-mono,multi-makespan-mono,srasearch-chameleon-20a-003,2,7558743.767393,8108182.140435,7558743.767393,8541822.036183,18633.542035,18639.902511,18633.542035,18646.662255
srasearch-chameleon-20a-003-hosts-4-multi-makespan-mono,multi-makespan-mono,srasearch-chameleon-20a-003,4,6936952.221522,7819396.645406,6936952.221522,8572975.368301,9337.283895,9362.830319,9337.283895,9434.395988
srasearch-chameleon-20a-003-hosts-8-multi-makespan-mono,multi-makespan-mono,srasearch-chameleon-20a-003,8,7167581.220074,8312200.288271,7167581.220074,9112221.601054,4947.534572,5053.004282,4947.534572,5260.186828
srasearch-chameleon-20a-003-hosts-16-multi-makespan-mono,multi-makespan-mono,srasearch-chameleon-20a-003,16,8769587.526186,9605792.093511,8769587.526186,10117712.425174,3962.516398,3962.516402,3962.516398,3962.516404
srasearch-chameleon-40a-003-hosts-2-multi-makespan-mono,multi-makespan-mono,srasearch-chameleon-40a-003,2,10079243.284340,10425632.366173,10079243.284340,10950812.348362,22130.651879,22150.419434,22130.651879,22158.195930
srasearch-chameleon-40a-003-hosts-4-multi-makespan-mono,multi-makespan-mono,srasearch-chameleon-40a-003,4,9990882.812445,10481437.441425,9990882.812445,11360540.466098,11097.295132,11110.995573,11097.295132,11126.994393
srasearch-chameleon-40a-003-hosts-8-multi-makespan-mono,multi-makespan-mono,srasearch-chameleon-40a-003,8,9794205.805295,10875071.600723,9794205.805295,11433692.667073,5568.757648,5597.394089,5568.757648,5656.681389
srasearch-chameleon-40a-003-hosts-16-multi-makespan-mono,multi-makespan-mono,srasearch-chameleon-40a-003,16,10616763.827788,11258533.552887,10616763.827788,11797935.730515,2968.823817,3024.166693,2968.823817,3091.412697
srasearch-chameleon-50a-003-hosts-2-multi-makespan-mono,multi-makespan-mono,srasearch-chameleon-50a-003,2,15597987.095137,16058435.098560,15597987.095137,16791573.450516,33839.827740,33866.911816,33839.827740,33877.109703
srasearch-chameleon-50a-003-hosts-4-multi-makespan-mono,multi-makespan-mono,srasearch-chameleon-50a-003,4,15963856.342644,16553874.652138,15963856.342644,17254589.068857,16976.162807,16985.179496,16976.162807,16994.018850
srasearch-chameleon-50a-003-hosts-8-multi-makespan-mono,multi-makespan-mono,srasearch-chameleon-50a-003,8,16205074.165355,16831831.276533,16205074.165355,17681306.282636,8515.062711,8550.685008,8515.062711,8688.508995
srasearch-chameleon-50a-003-hosts-16-multi-makespan-mono,multi-makespan-mono,srasearch-chameleon-50a-003,16,16340243.286277,17323237.351021,16340243.286277,17988904.774369,4349.372921,4486.052149,4349.372921,4637.315772
1000genome-chameleon-2ch-250k-001-hosts-2-simple-energy-mono,simple-energy-mono,1000genome-chameleon-2ch-250k-001,2,1477499.786226,1485369.458224,1477499.786226,1490603.555180,4800.578054,4965.922874,4800.578054,5238.674854
1000genome-chameleon-2ch-250k-001-hosts-4-simple-energy-mono,simple-energy-mono,1000genome-chameleon-2ch-250k-001,4,1493923.518088,1505048.152576,1493923.518088,1515460.883202,2145.330021,2213.517479,2145.330021,2335.815481
1000genome-chameleon-2ch-250k-001-hosts-8-simple-energy-mono,simple-energy-mono,1000genome-chameleon-2ch-250k-001,8,1522988.094713,1545354.138503,1522988.094713,1566349.711786,897.923586,1056.418495,897.923586,1171.465435
1000genome-chameleon-2ch-250k-001-hosts-16-simple-energy-mono,simple-energy-mono,1000genome-chameleon-2ch-250k-001,16,1621211.217127,1649208.771735,1621211.217127,1681221.803848,525.525746,582.091949,525.525746,644.701435
1000genome-chameleon-4ch-250k-001-hosts-2-simple-energy-mono,simple-energy-mono,1000genome-chameleon-4ch-250k-001,2,3961134.808292,3973706.912766,3961134.808292,3994014.616888,11367.819086,12000.851383,11367.819086,12420.334657
1000genome-chameleon-4ch-250k-001-hosts-4-simple-energy-mono,simple-energy-mono,1000genome-chameleon-4ch-250k-001,4,4002132.473319,4020482.974757,4002132.473319,4036033.240224,4934.195877,5214.507612,4934.195877,5490.162779
1000genome-chameleon-4ch-250k-001-hosts-8-simple-energy-mono,simple-energy-mono,1000genome-chameleon-4ch-250k-001,8,4038305.372116,4061728.340648,4038305.372116,4089778.499185,2289.565322,2427.708749,2289.565322,2640.399312
1000genome-chameleon-4ch-250k-001-hosts-16-simple-energy-mono,simple-energy-mono,1000genome-chameleon-4ch-250k-001,16,4154119.966509,4192734.405714,4154119.966509,4239019.103349,1193.835817,1290.069335,1193.835817,1340.214833
1000genome-chameleon-12ch-250k-001-hosts-2-simple-energy-mono,simple-energy-mono,1000genome-chameleon-12ch-250k-001,2,9577065.932461,9593162.714081,9577065.932461,9613695.971595,24462.551926,25144.228661,24462.551926,25764.126943
1000genome-chameleon-12ch-250k-001-hosts-4-simple-energy-mono,simple-energy-mono,1000genome-chameleon-12ch-250k-001,4,9627390.192069,9657030.102383,9627390.192069,9709687.199689,10667.988022,11615.738148,10667.988022,12194.432783
1000genome-chameleon-12ch-250k-001-hosts-8-simple-energy-mono,simple-energy-mono,1000genome-chameleon-12ch-250k-001,8,9706590.293400,9742578.479847,9706590.293400,9765905.578581,5092.992209,5419.985027,5092.992209,5701.188964
1000genome-chameleon-12ch-250k-001-hosts-16-simple-energy-mono,simple-energy-mono,1000genome-chameleon-12ch-250k-001,16,9814578.579156,9850056.282152,9814578.579156,9903882.551725,2509.324961,2626.079063,2509.324961,2790.497099
1000genome-chameleon-18ch-250k-001-hosts-2-simple-energy-mono,simple-energy-mono,1000genome-chameleon-18ch-250k-001,2,14551436.286480,14574949.813532,14551436.286480,14611579.001688,35970.748621,37157.144943,35970.748621,38048.274536
1000genome-chameleon-18ch-250k-001-hosts-4-simple-energy-mono,simple-energy-mono,1000genome-chameleon-18ch-250k-001,4,14636084.581734,14674732.381857,14636084.581734,14729174.169577,16324.218367,17018.668564,16324.218367,17623.682305
1000genome-chameleon-18ch-250k-001-hosts-8-simple-energy-mono,simple-energy-mono,1000genome-chameleon-18ch-250k-001,8,14754717.104957,14811329.531620,14754717.104957,14881864.450608,7543.012076,7827.758512,7543.012076,8176.403116
1000genome-chameleon-18ch-250k-001-hosts-16-simple-energy-mono,simple-energy-mono,1000genome-chameleon-18ch-250k-001,16,14822998.098023,14953804.429976,14822998.098023,15003765.909750,3712.229428,3843.049567,3712.229428,3995.839000
cycles-chameleon-1l-1c-9p-001-hosts-2-simple-energy-mono,simple-energy-mono,cycles-chameleon-1l-1c-9p-001,2,271093.416367,273729.209408,271093.416367,275619.383825,986.543704,1054.686051,986.543704,1149.667071
cycles-chameleon-1l-1c-9p-001-hosts-4-simple-energy-mono,simple-energy-mono,cycles-chameleon-1l-1c-9p-001,4,281609.000935,288353.434734,281609.000935,292758.167990,388.418782,458.041245,388.418782,520.081703
cycles-chameleon-1l-1c-9p-001-hosts-8-simple-energy-mono,simple-energy-mono,cycles-chameleon-1l-1c-9p-001,8,321462.520798,331330.295006,321462.520798,336535.653387,226.283037,282.639604,226.283037,318.886043
cycles-chameleon-1l-1c-9p-001-hosts-16-simple-energy-mono,simple-energy-mono,cycles-chameleon-1l-1c-9p-001,16,399774.257261,406707.154141,399774.257261,411976.255803,189.047279,193.508816,189.047279,200.953539
cycles-chameleon-2l-1c-9p-001-hosts-2-simple-energy-mono,simple-energy-mono,cycles-chameleon-2l-1c-9p-001,2,1166617.441272,1175271.782168,1166617.441272,1180118.210834,3858.194478,4033.137885,3858.194478,4345.680124
cycles-chameleon-2l-1c-9p-001-hosts-4-simple-energy-mono,simple-energy-mono,cycles-chameleon-2l-1c-9p-001,4,1184545.736305,1198470.203058,1184545.736305,1206236.520363,1581.783707,1711.286432,1581.783707,1903.130333
cycles-chameleon-2l-1c-9p-001-hosts-8-simple-energy-mono,simple-energy-mono,cycles-chameleon-2l-1c-9p-001,8,1220618.157443,1235631.321248,1220618.157443,1252840.844908,742.054343,826.391033,742.054343,918.339860
cycles-chameleon-2l-1c-9p-001-hosts-16-simple-energy-mono,simple-energy-mono,cycles-chameleon-2l-1c-9p-001,16,1303572.512462,1317583.393595,1303572.512462,1338433.542732,413.082135,436.968866,413.082135,468.906921
cycles-chameleon-2l-1c-12p-001-hosts-2-simple-energy-mono,simple-energy-mono,cycles-chameleon-2l-1c-12p-001,2,2690265.197612,2695364.479663,2690265.197612,2700277.898272,7803.896347,7981.247611,7803.896347,8165.607321
cycles-chameleon-2l-1c-12p-001-hosts-4-simple-energy-mono,simple-energy-mono,cycles-chameleon-2l-1c-12p-001,4,2732381.712095,2750315.881484,2732381.712095,2761731.710945,3338.186511,3531.062491,3338.186511,3732.301763
cycles-chameleon-2l-1c-12p-001-hosts-8-simple-energy-mono,simple-energy-mono,cycles-chameleon-2l-1c-12p-001,8,2791180.990873,2821633.665851,2791180.990873,2839514.040544,1549.716731,1727.050480,1549.716731,1889.985189
cycles-chameleon-2l-1c-12p-001-hosts-16-simple-energy-mono,simple-energy-mono,cycles-chameleon-2l-1c-12p-001,16,2939858.424047,2970394.379325,2939858.424047,3012531.684001,893.152469,921.621476,893.152469,954.164526
cycles-chameleon-5l-1c-12p-001-hosts-2-simple-energy-mono,simple-energy-mono,cycles-chameleon-5l-1c-12p-001,2,5138806.452247,5153900.249091,5138806.452247,5175350.472205,14193.401432,14968.311066,14193.401432,15513.847221
cycles-chameleon-5l-1c-12p-001-hosts-4-simple-energy-mono,simple-energy-mono,cycles-chameleon-5l-1c-12p-001,4,5253819.035518,5268448.661849,5253819.035518,5283644.449742,6424.171676,6682.639201,6424.171676,6974.387746
cycles-chameleon-5l-1c-12p-001-hosts-8-simple-energy-mono,simple-energy-mono,cycles-chameleon-5l-1c-12p-001,8,5409494.655981,5428368.054152,5409494.655981,5454725.798295,3137.723113,3339.222435,3137.723113,3650.828505
cycles-chameleon-5l-1c-12p-001-hosts-16-simple-energy-mono,simple-energy-mono,cycles-chameleon-5l-1c-12p-001,16,5619482.211102,5697084.514376,5619482.211102,5764263.446924,1740.158848,1815.247070,1740.158848,1976.295423
epigenomics-chameleon-hep-1seq-100k-001-hosts-2-simple-energy-mono,simple-energy-mono,epigenomics-chameleon-hep-1seq-100k-001,2,169141.694842,169239.730948,169141.694842,169318.883336,746.201343,748.828800,746.201343,750.956793
epigenomics-chameleon-hep-1seq-100k-001-hosts-4-simple-energy-mono,simple-energy-mono,epigenomics-chameleon-hep-1seq-100k-001,4,179061.887172,180719.978367,179061.887172,183480.497966,303.766302,369.426715,303.766302,382.759140
epigenomics-chameleon-hep-1seq-100k-001-hosts-8-simple-energy-mono,simple-energy-mono,epigenomics-chameleon-hep-1seq-100k-001,8,196115.242539,202096.455927,196115.242539,209366.787031,154.191377,214.481565,154.191377,227.012218
epigenomics-chameleon-hep-1seq-100k-001-hosts-16-simple-energy-mono,simple-energy-mono,epigenomics-chameleon-hep-1seq-100k-001,16,230085.026780,238934.578994,230085.026780,245708.437775,127.601250,129.618627,127.601250,130.690528
epigenomics-chameleon-hep-6seq-100k-001-hosts-2-simple-energy-mono,simple-energy-mono,epigenomics-chameleon-hep-6seq-100k-001,2,4270930.399584,4288353.318385,4270930.399584,4299118.899358,12827.792245,13130.223536,12827.792245,13829.905366
epigenomics-chameleon-hep-6seq-100k-001-hosts-4-simple-energy-mono,simple-energy-mono,epigenomics-chameleon-hep-6seq-100k-001,4,4346142.566822,4372830.403569,4346142.566822,4408579.814323,5554.873873,5886.214330,5554.873873,6141.253455
epigenomics-chameleon-hep-6seq-100k-001-hosts-8-simple-energy-mono,simple-energy-mono,epigenomics-chameleon-hep-6seq-100k-001,8,4535770.974246,4582294.603492,4535770.974246,4614825.154023,2903.915596,3118.094449,2903.915596,3266.569993
epigenomics-chameleon-hep-6seq-100k-001-hosts-16-simple-energy-mono,simple-energy-mono,epigenomics-chameleon-hep-6seq-100k-001,16,4890361.002895,4941647.272366,4890361.002895,5014492.266064,1588.288550,1729.590562,1588.288550,1881.400330
epigenomics-chameleon-ilmn-1seq-100k-001-hosts-2-simple-energy-mono,simple-energy-mono,epigenomics-chameleon-ilmn-1seq-100k-001,2,818035.563467,822989.746135,818035.563467,826567.767474,2937.579137,3071.939450,2937.579137,3239.892422
epigenomics-chameleon-ilmn-1seq-100k-001-hosts-4-simple-energy-mono,simple-energy-mono,epigenomics-chameleon-ilmn-1seq-100k-001,4,837399.972409,844961.141706,837399.972409,850570.974506,1254.237126,1359.907342,1254.237126,1478.819292
epigenomics-chameleon-ilmn-1seq-100k-001-hosts-8-simple-energy-mono,simple-energy-mono,epigenomics-chameleon-ilmn-1seq-100k-001,8,866724.236568,876447.975054,866724.236568,883807.646011,602.894009,640.827125,602.894009,694.262052
epigenomics-chameleon-ilmn-1seq-100k-001-hosts-16-simple-energy-mono,simple-energy-mono,epigenomics-chameleon-ilmn-1seq-100k-001,16,919711.407416,934569.836662,919711.407416,946312.007967,303.732261,347.413687,303.732261,391.271200
epigenomics-chameleon-ilmn-6seq-100k-001-hosts-2-simple-energy-mono,simple-energy-mono,epigenomics-chameleon-ilmn-6seq-100k-001,2,3786499.483239,3797367.097335,3786499.483239,3814170.731542,10502.063054,11111.714934,10502.063054,11640.451539
epigenomics-chameleon-ilmn-6seq-100k-001-hosts-4-simple-energy-mono,simple-energy-mono,epigenomics-chameleon-ilmn-6seq-100k-001,4,3855333.596202,3872742.214739,3855333.596202,3901487.323517,4465.613470,4868.544940,4465.613470,5020.314833
epigenomics-chameleon-ilmn-6seq-100k-001-hosts-8-simple-energy-mono,simple-energy-mono,epigenomics-chameleon-ilmn-6seq-100k-001,8,3946975.654464,3969495.471196,3946975.654464,3989887.947827,2326.266308,2445.897568,2326.266308,2629.600311
epigenomics-chameleon-ilmn-6seq-100k-001-hosts-16-simple-energy-mono,simple-energy-mono,epigenomics-chameleon-ilmn-6seq-100k-001,16,4071039.877212,4154464.801359,4071039.877212,4270216.416570,1265.894244,1314.569986,1265.894244,1347.927560
montage-chameleon-2mass-01d-001-hosts-2-simple-energy-mono,simple-energy-mono,montage-chameleon-2mass-01d-001,2,115610.071498,116288.880851,115610.071498,117314.474727,413.877416,455.485806,413.877416,478.030186
montage-chameleon-2mass-01d-001-hosts-4-simple-energy-mono,simple-energy-mono,montage-chameleon-2mass-01d-001,4,118997.643672,119670.285856,118997.643672,120562.840154,170.234207,185.362718,170.234207,197.715072
montage-chameleon-2mass-01d-001-hosts-8-simple-energy-mono,simple-energy-mono,montage-chameleon-2mass-01d-001,8,122608.815153,123130.706210,122608.815153,124271.475572,75.927974,78.806629,75.927974,98.329724
montage-chameleon-2mass-01d-001-hosts-16-simple-energy-mono,simple-energy-mono,montage-chameleon-2mass-01d-001,16,127753.719700,129882.980024,127753.719700,131800.712883,51.240642,52.481654,51.240642,53.483027
montage-chameleon-2mass-005d-001-hosts-2-simple-energy-mono,simple-energy-mono,montage-chameleon-2mass-005d-001,2,69852.902747,70351.986155,69852.902747,70670.501526,282.457773,292.622963,282.457773,308.039599
montage-chameleon-2mass-005d-001-hosts-4-simple-energy-mono,simple-energy-mono,montage-chameleon-2mass-005d-001,4,71627.343038,72193.595118,71627.343038,73124.658148,103.787345,121.067388,103.787345,129.265270
montage-chameleon-2mass-005d-001-hosts-8-simple-energy-mono,simple-energy-mono,montage-chameleon-2mass-005d-001,8,73682.931781,74197.408240,73682.931781,74944.427723,53.072096,54.096678,53.072096,55.741598
montage-chameleon-2mass-005d-001-hosts-16-simple-energy-mono,simple-energy-mono,montage-chameleon-2mass-005d-001,16,76374.352228,78609.998135,76374.352228,84989.436610,29.873626,30.031498,29.873626,30.221313
montage-chameleon-dss-10d-001-hosts-2-simple-energy-mono,simple-energy-mono,montage-chameleon-dss-10d-001,2,11879932.841759,12027647.739160,11879932.841759,12126304.361501,36443.637818,40360.397131,36443.637818,46068.681360
montage-chameleon-dss-10d-001-hosts-4-simple-energy-mono,simple-energy-mono,montage-chameleon-dss-10d-001,4,12210557.089501,12277197.412022,12210557.089501,12397626.683214,14492.401196,17174.775173,14492.401196,19121.654022
